Time;GPS4;GPS5;GPS9;GPS11;GPS12;GPS18;GPS20;GPS25;GPS26;GPS28;GPS29;GPS31;GLONASS2;GLONASS3;GLONASS4;GLONASS9;GLONASS10;GLONASS11;GLONASS21;GLONASS25;
24.04.2024 09:26:01.600;80.82085988787;-219.310950980333;-110.926647929096;-233.722278238041;-151.827269109082;161.513065066625;-240.234252937647;-54.6729367008375;205.09304845547;249.799020724313;41.3302005086298;233.396076334204;33.5708818849671;-196.37442648517;-295.219223139662;9.2260397827049;83.7837858552375;139.573286611441;264.181720408422;0;
24.04.2024 09:26:01.700;80.7325952235406;-219.408344255862;-111.372163693217;-233.882124870652;-151.383473532594;161.958012323536;-240.233461135693;-55.2753236786375;205.1049853039;249.987424440187;41.2842659297312;233.366713127587;34.4331983493903;-197.201137004566;-294.117283807849;9.67623311372881;83.6360162310593;138.813875308726;263.879992627597;0;
24.04.2024 09:26:01.800;80.3230556816998;-219.775908744836;-111.632349013234;-233.652174958072;-151.676890780233;162.379198287381;-240.263291798925;-54.9755274793715;204.475330253816;249.80074314127;40.920271674855;233.399635595531;34.2815341631504;-196.964566835479;-295.125934150987;9.75459115252306;84.0478738145612;139.89469387877;264.78971611755;0;
24.04.2024 09:26:01.900;79.97250452562;-219.544721012324;-112.169357381732;-233.797374150876;-151.70068913349;161.840799362908;-240.459124925459;-54.613441881942;205.107288522908;249.049633943112;40.8193415709102;233.194577853923;35.5737177976262;-195.767118696764;-296.066161336057;9.20281843932753;82.9772969321639;140.482888078492;265.897121491886;0;
24.04.2024 09:26:02.000;80.2401335296454;-219.38173990848;-111.986300984703;-233.425759630496;-151.624173213044;161.270749332209;-240.192816903218;-54.7301147353428;204.855927434837;249.816236933577;40.9440799354779;232.891021882882;34.3750458912691;-195.531881690549;-294.544049702657;8.63107273934293;84.3831267323985;138.376564879771;265.632877476979;0;
24.04.2024 09:26:02.100;81.3564679496049;-219.245309851191;-111.461233319031;-233.46100884449;-151.537595812624;161.975824965382;-240.115232504104;-54.6363370694744;204.785192801457;249.749860954951;40.8145038752846;233.780758477602;33.1255177159182;-195.965374604115;-295.059789232386;8.79751603388286;83.6992052490241;138.237172702327;265.159860511776;0;
24.04.2024 09:26:02.200;81.2106515992491;-219.345601030887;-112.195361227117;-232.95908980885;-152.178764350989;161.356515906024;-240.184716682706;-54.7041683297575;204.538016557635;249.761560287297;41.0718530933955;233.62701923633;33.5846015592251;-196.807094010859;-295.13741558358;9.33908241371682;85.3261734283296;138.106754774271;265.589982169171;0;
24.04.2024 09:26:02.300;80.3787611998414;-219.3343800742;-111.924777979148;-232.93282816773;-152.018258611148;162.135406105066;-239.921126725065;-54.765249455013;204.876344816614;249.309184728801;41.114019775734;233.755362088952;33.0876134323189;-196.287790701172;-294.614566525779;7.15338690315548;83.8502498187445;138.831198906919;267.307450462918;0;
24.04.2024 09:26:02.400;80.7606910826871;-219.611160780245;-111.171912955091;-232.648522274176;-152.058179395433;161.559616725819;-240.071736720201;-54.670475353967;204.540261176633;249.645077241832;41.3209493873583;233.331572743613;32.482175979967;-197.040431662215;-293.006369739582;6.36479279483319;83.704577466633;139.741178765718;266.827895515962;0;
24.04.2024 09:26:02.500;80.8650525863923;-219.613754864113;-110.630706322714;-232.994977850598;-152.602735758803;161.447462822107;-240.050373086691;-55.209720019222;204.54463930479;250.39607605082;41.2565231974004;233.067738103666;34.1142490280763;-197.651417300003;-293.611955867222;5.98856038140366;84.3241270437429;139.33331611444;267.027896436397;0;
24.04.2024 09:26:02.600;80.7235604825401;-219.244492004713;-110.275438524419;-233.307917763726;-152.933687774799;161.623804587391;-239.951233518121;-54.8013395893358;205.038114388022;249.780148469203;41.231263438749;233.157461085633;34.6158952582628;-197.504437192489;-294.939622414764;6.58703717619937;84.3165977810422;139.917745621613;265.966540493959;0;
24.04.2024 09:26:02.700;81.4468681391445;-218.645851762209;-110.257583036582;-233.498981255834;-151.63159303453;161.41253314096;-239.476102877423;-54.3462904517655;205.461496165313;249.957223836944;41.6692979333748;233.458261872307;32.6094879656885;-196.936836018562;-294.640579204963;6.26994862210995;80.7814168879268;139.325394619373;267.041888458538;0;
24.04.2024 09:26:02.800;81.359291684159;-218.929906527308;-109.974400872656;-233.38213910615;-151.829132435785;160.582964458343;-239.2813699775;-54.159197651039;205.536133848815;249.749273509762;41.5185120109236;233.457652000521;32.430189904393;-195.744598662204;-295.964413543697;6.45847248152131;82.0679683656926;139.175294975474;266.929405536604;0;
24.04.2024 09:26:02.900;81.0223907186009;-219.196333011205;-111.136758809589;-233.151309395413;-151.930458876406;161.633311355996;-239.360091612718;-54.1072048830683;205.029137181191;249.747836842958;41.3674460226903;233.732180562874;31.4017978926568;-195.884421385694;-295.369637280659;8.5326050339645;82.8109100799775;139.042689531794;265.815910032019;0;
24.04.2024 09:26:03.000;80.6621144936071;-219.177211508635;-110.5537618292;-233.306041790944;-151.823544188795;161.156046123666;-239.672189980294;-54.1292488498002;204.394296679064;250.535616779685;41.2291964660981;233.542464723359;31.4111139640445;-197.27725339013;-295.409371482383;8.02952978121175;84.2554865720303;139.492291871691;266.640465565491;0;
24.04.2024 09:26:03.100;80.3666648396611;-219.659732301967;-110.964249354423;-233.551277559571;-152.298580959905;161.122063681367;-240.051517063679;-54.7786850304983;204.328392374329;250.201196456226;41.1649840823811;233.333459509027;33.7994741289294;-196.929905360797;-295.782561490123;7.93045280725346;83.8307382797502;140.564337744028;267.374745218112;0;
24.04.2024 09:26:03.200;81.089539618275;-220.14008764067;-110.464382977079;-233.65601875796;-151.967369468271;160.8839709897;-240.240094132037;-54.8471903218015;204.933510629387;250.189734794709;41.0100803427194;232.832510961132;34.4298936039995;-196.515060997655;-295.190951784898;7.29118275406654;84.7745837188268;139.797692891065;265.78845577655;0;
24.04.2024 09:26:03.300;80.7511253496923;-219.628016691757;-110.471232965749;-233.622315777451;-152.004151430825;161.183200962289;-240.473809777279;-54.3847819864604;205.020424978095;250.619098625175;41.2840733497724;232.781054127903;33.183402800787;-197.440796701558;-294.119257730563;7.66859402449336;84.8245354116807;139.483714596339;265.345138835139;0;
24.04.2024 09:26:03.400;81.2674118975992;-219.27440555222;-110.94551132209;-233.362913934587;-151.803029928546;161.762247905644;-240.371612679766;-54.5813235060341;205.476834528075;251.069892607906;41.3517183568038;232.90959062289;34.3473549397167;-198.372721766093;-294.473839890881;7.15631633914018;84.400618005704;139.99745790381;263.445915472927;0;
24.04.2024 09:26:03.500;80.4013159653405;-219.607519287922;-111.504114570576;-233.478028913392;-152.030175326945;161.832027989352;-240.539714057886;-54.0913740377437;205.39973442498;250.848965411074;41.2903307172819;233.151535740399;34.2156799707154;-198.630938472576;-294.492554064796;6.39827578263066;86.599060048844;139.059873179125;265.177619502661;0;
24.04.2024 09:26:03.600;81.0665059522289;-219.47347413098;-111.589744716242;-233.299438732036;-151.84348535024;161.53013031937;-240.034083554507;-54.9478465422289;204.282161126714;250.97829437883;41.3903932554967;233.26973739345;34.4129390821909;-197.223450028279;-294.445527960735;6.48840103256225;83.5200075680332;140.409049940528;265.509430966049;0;
24.04.2024 09:26:03.700;80.4741208408377;-219.118888970421;-111.511977331436;-233.031792089882;-151.711426846305;161.674196914159;-239.940759285717;-54.7441926309257;204.371764258496;250.320875132253;41.3603179409547;233.551207000841;33.5413079087302;-197.274881519741;-294.234619863491;7.68372472202463;84.453247137033;139.718201770767;264.419574911997;0;
24.04.2024 09:26:03.800;80.561611244193;-219.07660416326;-111.308995625499;-233.345834833599;-151.82507667577;161.878285582046;-240.318909848123;-55.0715226719476;204.272302977915;249.836835236536;41.1289444265858;233.930780208044;32.8697008957679;-197.303469338978;-294.458624181978;7.73658850064385;85.1605000605778;140.13593272306;265.197555483959;0;
24.04.2024 09:26:03.900;80.5058087039652;-219.192463249929;-110.158106758943;-233.451850691417;-151.862395917953;162.176636324919;-240.10001243632;-55.1491141607548;204.212881749947;249.770267817483;41.1772023013764;234.103930125464;31.9946584068821;-196.7713233143;-296.22850545829;6.77716371777933;85.9638057324919;140.098591964052;266.132825143606;0;
24.04.2024 09:26:04.000;80.3860792688647;-219.276178877015;-110.696063897878;-233.744145606004;-150.973548575479;161.236593722191;-240.439846399036;-55.5121758274036;203.919110363175;250.380415243882;40.936905403214;233.517460272531;34.47914074453;-197.559719853991;-295.324775405286;8.00566532372613;84.5801638306148;140.030304161075;266.054616108653;0;
24.04.2024 09:26:04.100;80.7063908106356;-219.072610488642;-110.871970805805;-233.898627533941;-151.613525640831;161.537753574565;-240.411736485694;-55.0421641831781;204.392611209332;249.626003830388;40.5582666512928;233.652662224442;34.5554482067528;-198.750977735384;-295.78531161428;9.26089936822245;85.3598826669186;139.514676196006;266.282329749287;0;
24.04.2024 09:26:04.200;80.8433322469791;-218.800448208771;-110.877536770728;-233.573375079213;-152.154292724037;160.80485428567;-240.120452384916;-54.8511538198363;204.953014754254;250.052432623896;41.0847211604414;233.529372022735;34.5831084106903;-196.57954808537;-295.265584203793;7.85987382079475;84.2709078836197;139.679083551833;264.561690515809;0;
24.04.2024 09:26:04.300;81.3437884265877;-219.276863395949;-110.771458745352;-233.285767016336;-152.201857443055;161.497448891329;-240.137335783642;-54.7130369994265;204.468368219488;250.03608696576;40.9406228197768;233.154847552665;33.4751359721995;-196.446426375493;-296.186650466057;8.37270093864936;84.6272112935112;139.637402857159;265.465782288462;0;
24.04.2024 09:26:04.400;81.0093778970477;-219.4338070464;-111.038610961914;-233.064993921536;-152.831688534148;161.298936567298;-240.437614137059;-55.1186853921972;204.327497689752;250.477134430577;40.8072895337828;233.926911296221;34.0353834507841;-195.607723898444;-295.678713427056;7.37653078860603;85.4702452722558;139.492352898786;264.990177494095;0;
24.04.2024 09:26:04.500;80.7104458865215;-219.276327896296;-110.970536724606;-233.200908659113;-152.408967029143;161.74220060822;-239.947083711086;-55.2667053431942;205.109948671132;250.426178002774;41.1023794645444;233.106405916464;34.9756877142208;-195.02482701368;-296.381991358765;6.06248856315506;84.9992021806247;139.032028630128;265.210382097895;0;
24.04.2024 09:26:04.600;81.3053453524917;-218.932390473725;-110.991995054224;-233.048010332379;-152.143911396546;160.663690408313;-240.226717112266;-54.1038774649496;204.966951288603;250.525720457954;41.1163308303221;233.674215464533;34.204440314672;-195.86897750551;-296.58972298837;6.02042435477779;85.4125085839769;139.555474982684;264.460500289744;0;
24.04.2024 09:26:04.700;81.6438210259657;-219.399355111178;-111.560720575275;-233.001076308763;-151.849700226478;160.306794983015;-240.103377911306;-54.4742880790582;205.04765517739;250.321025587022;41.0119792117766;233.319887588514;33.3384740723268;-194.319874115536;-295.674397096416;5.14074367813009;85.4280002750311;139.249897760441;265.574510064456;0;
24.04.2024 09:26:04.800;81.1518477116333;-219.131714932897;-111.40401634213;-233.076518444286;-152.364178967531;161.005861945305;-240.085136104171;-54.3347709953377;204.772042543394;249.588824873426;41.2196050669008;233.319117519044;33.9502798877511;-196.08998018931;-294.222026772884;5.42764056171291;84.630541944498;139.11518235461;266.5273983402;0;
24.04.2024 09:26:04.900;81.794644693684;-219.524924033831;-111.19783606453;-233.413661427519;-152.726431239542;160.813820810901;-239.969553583433;-54.4212390073371;205.199955051809;249.523871810117;41.2821031304629;233.355702495217;34.4285497736855;-197.199475253045;-294.602388912273;5.86639431858202;85.8307688077475;140.121232873906;264.838465755456;0;
24.04.2024 09:26:05.000;81.9893073546264;-219.520715143968;-111.382873343668;-233.448894417146;-152.744589667869;160.357238452561;-239.906525718325;-54.3679446848691;205.225162410949;249.835367472973;41.4453041551897;232.997941949128;34.7133253288048;-196.689022846331;-295.343503947923;6.22916170585086;84.8495709941344;140.382360187141;265.379329758522;0;
24.04.2024 09:26:05.100;81.7724425893975;-219.813975340585;-111.442854373556;-233.706222641646;-153.458303714695;159.492844703855;-239.994352676993;-55.1455848141923;204.971209494615;249.948341771407;41.0472981940256;232.813075349855;35.4977604393935;-197.082243013851;-294.199301463115;6.63649303017883;84.6495323157869;140.990436828259;267.023403321858;0;
24.04.2024 09:26:05.200;81.4144936160737;-219.56765304369;-110.984420310488;-233.666375526096;-152.237759043681;160.268850020133;-239.77372153032;-55.1676257387153;204.681559865872;249.410736630656;41.3898147903965;232.891670601253;34.2192548450403;-197.847872439263;-294.487843977069;7.16696252272232;84.0051302640932;140.812881721853;267.471916731505;0;
24.04.2024 09:26:05.300;81.0437412456668;-219.280035938529;-110.868606617005;-233.872606727004;-152.519213181135;160.319263282057;-240.270553388429;-55.0882445691095;204.739313818252;249.75386460952;40.8683335153182;232.165835800071;34.5136675993854;-197.019905409878;-293.577593609181;7.58010819322953;84.4476758108503;139.768117578074;267.296837987786;0;
24.04.2024 09:26:05.400;81.0672713690583;-219.254543545248;-111.063067034163;-233.498121054698;-152.756367352165;160.09913919658;-240.01050076884;-55.2498388620006;204.817068870922;250.614343408553;40.7443492093298;232.577594915565;35.0552810250228;-196.691522817709;-293.786569593896;8.60379325938993;82.5888790490862;138.874807578832;267.268003146761;0;
24.04.2024 09:26:05.500;81.1502636405203;-219.2893687865;-111.096180637891;-233.231494586042;-153.170120491137;160.514795205658;-239.712118396244;-54.9499450433359;205.164598730436;250.470172900576;40.6680517855711;232.5389947074;34.9306744664646;-196.412089323378;-294.766067265969;7.92756015941268;84.0957696122496;139.773759743272;265.392743579156;0;
24.04.2024 09:26:05.600;80.432471048829;-219.018607959661;-110.614034850121;-233.576221422511;-152.797978134287;161.698296938048;-239.770974569648;-55.2886452934908;204.846709970923;250.856450700521;41.0982812203438;232.505877667849;34.9374551640503;-195.785721469976;-295.400703934429;8.26769388085813;83.5632429461402;138.690751489805;265.355656606727;0;
24.04.2024 09:26:05.700;81.0299559489213;-218.718542592309;-110.720338704879;-233.426539543769;-152.527802587138;161.334779293218;-239.566972385175;-55.6098671480431;204.750313895784;250.960264080364;40.9643055204942;232.480768121255;34.5774928527389;-197.615950382111;-294.758599847264;7.34229339261947;85.691574863682;138.800106217692;265.01275900389;0;
24.04.2024 09:26:05.800;81.756644626963;-218.615910348381;-111.464952199822;-233.770660280614;-151.830851969207;161.430953216943;-239.845490147869;-55.3069231364934;204.93647302645;250.947604539324;40.9477580459061;232.46477111087;32.8505847306515;-196.11268241884;-296.088393862345;6.7113894783688;84.6868775775074;140.174878046033;266.127929964685;0;
24.04.2024 09:26:05.900;81.7519731829961;-219.238504321984;-111.75978831228;-234.356916356657;-150.905148641948;161.363092628511;-240.405825991053;-55.3842786894384;204.055964613857;250.356632204435;40.6047870168404;231.750217170338;33.5879251766746;-195.760969241484;-296.668135865562;7.87378938992333;86.8626265440835;140.485524811505;265.787034681663;0;
24.04.2024 09:26:06.000;81.4329696658824;-219.6806342661;-111.760421712432;-233.781961335932;-151.240350225504;161.958941864563;-240.183399800313;-54.7743556496134;204.255617322298;251.355165020243;41.005968372614;232.522910575324;35.2069231170171;-195.909944183411;-296.092787978952;7.09438393390155;83.8669129547197;140.032157146503;264.691905179076;0;
24.04.2024 09:26:06.100;81.235438316915;-219.308636350426;-110.791215835969;-233.576631550139;-151.111539258753;162.026431887236;-240.190405798479;-54.9420357044874;204.778060177807;250.730529003107;40.8543052114546;232.241715091703;34.5668546162487;-197.625763988675;-294.514141763022;8.19964139634976;83.4085124460689;139.643303098506;264.375579004787;0;
24.04.2024 09:26:06.200;80.5558490486146;-219.661389985267;-111.949972063609;-233.975712601678;-151.095265876109;161.954345412945;-240.253911145541;-54.5092181505606;204.833893965406;250.37646819248;40.9223150198668;232.602509749573;34.55377838407;-196.688300051173;-294.355461315979;7.39922830047726;84.0414772733202;139.623803849754;265.62556199322;0;
24.04.2024 09:26:06.300;80.73017253734;-219.447896176425;-111.265546610593;-233.796126586312;-151.951111368835;162.545020206264;-239.739460318218;-54.2534714186186;204.544928989868;250.043049910673;41.1189556655881;232.67183522119;34.806838389195;-196.744130970765;-293.879058697334;6.20599575302913;82.7068172846775;140.671070194992;265.032117994328;0;
24.04.2024 09:26:06.400;81.7172261654196;-219.126048916674;-110.964608396389;-233.654658321597;-152.029424376276;161.733678238219;-240.235165133432;-54.8245575943438;204.655436746529;250.315658911233;40.827442968075;232.111714176353;34.0736889103719;-195.004400538193;-294.505159485387;5.98778989743732;84.1120664068148;140.273633583085;264.535686758507;0;
24.04.2024 09:26:06.500;81.7020023848308;-219.365644891834;-110.370888101228;-233.657498536602;-151.820131142653;161.365776951716;-239.853594814427;-55.3303564869129;204.993275535278;250.041827888257;40.7750109452609;231.82925617446;35.7137456845085;-195.211777694261;-295.13478786443;6.33263052278198;82.6378470945783;140.333912304195;265.019394046249;0;
24.04.2024 09:26:06.600;82.0242588222027;-219.6603523995;-109.730531530775;-233.691040512305;-151.809211048356;161.533934649837;-239.809224589058;-55.6332780589873;205.075463478366;250.459386394403;40.8054515231197;232.360774274028;35.0319369450881;-195.870615085238;-295.159683708;7.74085797689622;82.3280475905485;139.664413482635;264.33941179495;0;
24.04.2024 09:26:06.700;80.9071724599053;-220.123145438731;-110.325702632646;-233.685384223878;-152.682242845534;161.051922688654;-239.73536047987;-55.2437121897383;204.540199335403;249.788512244239;40.7248468350299;232.927755103286;37.4584596071654;-195.570941898419;-294.315083411071;7.58723123735399;82.3352019215672;138.772732262791;265.587539424101;0;
24.04.2024 09:26:06.800;80.5117741685244;-220.017008228839;-110.508016987893;-232.98146008786;-152.700901466684;161.703030173507;-239.725411752544;-54.7407343267405;204.33435312481;249.302850548789;40.85350133873;233.208946752668;36.2864717740449;-194.792899001768;-295.419501726021;7.23233608003647;82.8507031805348;138.89353899374;265.708427442878;0;
24.04.2024 09:26:06.900;81.1705183863087;-219.528127643251;-110.229823455651;-232.556908562721;-152.150305500167;161.037642302836;-239.680762396689;-54.8201794020279;204.814361407349;250.174276150574;41.1371368233667;233.440869906422;35.5238892954803;-194.864881837479;-295.103594985718;4.98802166961832;82.7829905667895;139.390959000768;264.473918274089;0;
24.04.2024 09:26:07.000;80.4970556028129;-219.531897750625;-110.876163265319;-232.99332738269;-150.868565560479;161.007401727809;-239.778290484566;-54.9034462713025;204.811034074286;249.347900093402;41.2189996900997;233.773420575337;36.2259837001911;-196.026725060583;-294.818357361321;5.76790010364493;83.664004872131;138.769029045696;264.714043651693;0;
24.04.2024 09:26:07.100;80.1978371585574;-218.783549302883;-111.199268552256;-233.162864276557;-151.145471452037;160.944405608927;-239.813505545608;-55.0198836852651;205.059493976587;250.598745475232;41.6243583286268;233.047032955699;35.8301563786372;-196.724872762599;-294.916910205255;7.83380077217589;82.7602676685783;138.599291275052;264.27093618401;0;
24.04.2024 09:26:07.200;80.1816636496806;-219.571757595404;-110.525868638564;-233.249654113446;-151.621222983435;161.845697900193;-240.099453579067;-54.8349846425699;204.476229796928;249.842371943465;41.4435799423518;232.930289846205;36.9163629140967;-196.927609858016;-295.016782826162;6.98735756013775;83.0474590296508;140.286507101715;263.889814552022;0;
24.04.2024 09:26:07.300;80.2602955507173;-219.659443554905;-110.309325914059;-233.423949789634;-151.740573949981;161.973117544927;-239.775100142622;-54.3361282316764;204.341983983642;250.233230049358;41.3338400913635;232.563416587087;35.7648028161639;-198.172240363943;-295.749904647091;8.19077732351434;84.6311361480184;139.184533354332;264.689533144861;0;
24.04.2024 09:26:07.400;80.2666398705332;-219.645401672504;-110.731723498422;-233.50208568784;-152.201250285725;162.679514495016;-240.260670950694;-54.8056368230755;204.846414663494;249.685552768598;41.1460328383691;232.735658324629;35.4521427594009;-196.374803263971;-295.922315333984;7.05587931364425;84.0704697009205;139.755062454497;265.750520327158;0;
24.04.2024 09:26:07.500;80.662059821203;-219.979636342483;-110.504271380996;-233.280520707223;-151.879346007059;161.389361217356;-239.919616380677;-55.0956212340243;204.511231596029;249.775932811885;40.9218121413724;233.023990218935;35.1266530088178;-194.857313950837;-294.805836980944;5.76483984191145;83.6945315312914;139.275667902853;266.176082892402;0;
24.04.2024 09:26:07.600;79.7841272126534;-219.215729738644;-110.470963159431;-233.19852936473;-152.593184276397;160.814195828367;-239.727839035593;-54.8089334821561;204.695912426963;249.240665356774;41.2382000266662;232.863225239518;34.1422020330501;-194.535716107668;-294.887321012822;5.22145794944663;85.1176274175232;140.418915765855;265.901686920581;0;
24.04.2024 09:26:07.700;80.1914927373291;-219.252943364059;-110.816250509291;-233.200729608419;-152.440657082479;160.604681671713;-239.731886114634;-54.6186884843046;204.931203602682;249.682063762943;41.0773220982228;232.893341036601;35.7919353336329;-195.639430253505;-294.039824041218;4.66268014590605;83.9012467381253;139.726627386815;266.277814943896;0;
24.04.2024 09:26:07.800;81.1899001316779;-219.523408280744;-110.981257358275;-233.162943251082;-152.388833334742;160.369353427392;-239.645692366001;-55.288095414624;205.044487823034;249.317623309107;40.9860628157476;232.986689380676;36.8843213577784;-194.812518354913;-294.792326733528;4.98015552219294;83.0655648432148;140.491779656673;265.279136826095;0;
24.04.2024 09:26:07.900;83.1193771158578;-219.705084440779;-111.450384939439;-232.934012078636;-152.382488617834;160.751028287632;-239.938669695082;-55.0111387252982;205.237888357879;249.641574269786;41.1125827155047;232.65587051156;35.9366470436071;-195.486339743482;-295.818486622084;6.7237671463663;82.3899970538623;140.695037942962;264.462834417704;0;
24.04.2024 09:26:08.000;83.1748122097924;-219.170458771783;-111.692053081337;-233.271465015583;-151.725155380453;160.245699437175;-239.59357399492;-54.4194340709801;205.398432197908;250.11223923607;41.3738877303113;233.382807375121;35.6599878376292;-196.421804506594;-295.084767560649;4.17740567450528;82.651954148183;138.907342899372;266.294143636391;0;
24.04.2024 09:26:08.100;81.9523178782838;-219.973581937957;-112.129444229286;-232.817714011704;-151.214757719034;159.899164459945;-239.519251501086;-54.1220357887069;205.759481322355;250.198510112852;41.5026874106989;233.284327695146;36.1528007682355;-196.300301907831;-294.636225317328;5.56392505524855;83.2453800071089;139.64308451883;263.511633184331;0;
24.04.2024 09:26:08.200;81.3721473364276;-219.756509166036;-112.083447668396;-233.115112710409;-151.821044985831;160.552419961896;-239.893997522566;-54.2222909250413;205.075481185064;249.632153744067;41.2577300511766;233.447260781642;36.5652544756595;-197.680477991234;-294.516248965039;4.85606417454255;83.6352260468266;140.964189126869;265.731203050469;0;
24.04.2024 09:26:08.300;81.3033353245119;-219.573563604805;-111.160391410027;-233.233359736769;-152.014129188756;160.338708083742;-239.79050956553;-54.7282502689486;204.303712707944;249.406427733426;41.1825838299701;233.473826170739;37.9625568763877;-196.834970590484;-295.530333498435;8.35941723747237;82.5333270176343;140.071545240935;263.930067641384;0;
24.04.2024 09:26:08.400;81.4164279925899;-219.652269316633;-110.175392621226;-233.349014954161;-152.315332438215;161.027118209706;-239.742100186981;-54.6712643453211;204.823536431039;249.470685375651;41.1126808800182;233.718097120785;38.1085710070183;-197.318998232455;-296.523962728868;8.54949227663747;82.3563301919494;139.52869131387;263.63670402432;0;
24.04.2024 09:26:08.500;81.5329693495732;-219.463572782406;-111.132642284632;-232.939018802033;-152.135640477267;161.572796673587;-239.618439015612;-54.4996030292532;204.354955682327;249.916284153893;41.3372415070917;234.334387422059;36.6299753591302;-196.888695037298;-295.598035068775;7.91299485099444;81.204969429833;138.782431949847;264.696640118913;0;
24.04.2024 09:26:08.600;81.7138643353392;-219.606113522721;-111.518935321656;-233.507384802695;-151.102361747937;160.561670083756;-239.98818589974;-55.1087000137777;204.158040630384;249.92573659106;40.8978756961733;234.034535250277;35.3504579417786;-196.736288952336;-296.418060128286;9.01110720729048;82.7796333241276;139.75537735835;265.797731970917;0;
24.04.2024 09:26:08.700;82.1060117925663;-219.51627941984;-110.629758030365;-233.651082717726;-151.245097899344;160.820778929366;-239.96695187164;-54.5199224284152;203.947992458779;251.312789068063;40.993754524141;233.160304928257;34.4109208153532;-195.545689927108;-296.714610183859;4.94558521725412;83.8065856730245;139.710431165804;266.574237905908;0;
24.04.2024 09:26:08.800;81.8206050672452;-219.870024601332;-111.266591909036;-233.584385040522;-151.986667124584;160.90370425646;-239.993854815475;-54.9381684609689;204.541820733954;250.448527957051;40.7390693797788;233.077329848791;35.4498114081071;-196.205319014567;-293.704042248675;4.352052811053;84.3863357420341;139.218773468179;266.611022542231;0;
24.04.2024 09:26:08.900;81.0187418810092;-219.852704412464;-110.902977660968;-234.012596168817;-152.326551204533;161.058483907618;-240.174612191389;-55.2400049783173;204.544703664476;249.856418702882;40.6786523488554;233.727859221995;34.6379837161512;-194.665772374501;-294.366298210734;8.38092509769194;85.2016205291293;138.71731095112;263.718817180605;0;
24.04.2024 09:26:09.000;80.5016597603681;-219.868246407452;-110.89918103737;-233.66380273884;-151.940182658145;160.626367754056;-240.139687972871;-55.2117881360609;204.134310201;250.511579166952;40.903232518147;233.958482932721;34.2006921104912;-193.834243728052;-293.721044910344;6.6691408121842;84.1247029062943;139.807724056474;263.84028537049;0;
24.04.2024 09:26:09.100;80.3998461294541;-220.109940264098;-111.202661444666;-233.843524923039;-151.530497750282;161.689485435141;-240.193294323297;-55.1007686655066;203.800876052948;250.00225380309;40.8507762239751;233.911679879893;34.4662879777752;-193.919011894366;-295.079406783218;8.08915948242066;83.7443706795457;139.919373230601;264.104997153539;0;
24.04.2024 09:26:09.200;80.7043079357536;-219.618449277463;-111.330751765097;-233.403555627461;-151.721066838043;162.389130740528;-240.239496427545;-54.2504000899789;204.278893909097;250.235125433581;41.132861270904;233.836278820469;33.9567924545554;-195.387751248607;-294.735954693242;6.31534335375181;83.6349187954038;139.726792812391;264.476980440639;0;
24.04.2024 09:26:09.300;81.2301200630754;-219.741892966777;-110.985712194466;-233.464173347966;-151.78244460508;162.759224606896;-240.091477235197;-54.7882653390843;204.163283931994;249.871066980195;41.024935672438;233.988049532927;34.8436532356136;-195.421469041496;-295.336906194716;5.95946027743048;83.4375425254548;139.986402457202;264.348601641526;0;
24.04.2024 09:26:09.400;81.0640195694286;-220.065453143034;-110.658097237887;-233.679511930706;-151.422727761543;161.937472210324;-240.086897425019;-54.9384856640827;204.369516772902;249.228963172238;40.8548779772536;233.513687861094;36.0367284423701;-194.735563857626;-295.783917901441;5.91637716599507;83.321230253001;138.954518818384;266.173262678305;0;
24.04.2024 09:26:09.500;81.3557898630097;-219.739139902231;-110.466245709424;-233.508366876689;-151.659636148164;161.685230170813;-239.984345111836;-54.969297648131;204.785250232409;249.28771609439;40.8970772790199;233.682894110389;34.5366683930042;-195.391028487444;-295.364904441638;6.03777425155567;84.7175707561983;139.055039015104;265.041954159562;0;
24.04.2024 09:26:09.600;80.5351488227461;-219.622726351998;-110.90418432666;-233.6486238043;-151.785025551682;161.352579853148;-240.412753562254;-55.3477463048912;204.526727932956;249.142583057925;40.2917602093075;233.339100132798;36.7236979294103;-196.275003023271;-295.626161891036;7.71832250407897;84.611280844576;139.724983948152;265.656039580936;0;
24.04.2024 09:26:09.700;80.2017267427582;-219.690492714028;-110.342304851772;-233.885694677068;-151.854121827142;161.336983034606;-240.635895474654;-55.0857776701741;204.590995545805;249.182032087803;40.536626518413;233.566292666743;37.9887373866804;-195.575006060157;-295.945384601509;8.8612041038723;83.321876176371;137.701356602833;265.726847010927;0;
24.04.2024 09:26:09.800;80.4645541079226;-219.563595163228;-111.021948313341;-233.753795649609;-151.688942543886;161.078935314014;-239.906182345192;-55.072672208742;205.227986302343;249.422157667243;40.8533215464267;234.134736691442;36.7050160744257;-195.841164396785;-295.515026535082;7.22207217500545;83.2997682536516;138.903154724831;265.051624298721;0;
24.04.2024 09:26:09.900;80.0258440321195;-219.859292179695;-111.162034191861;-233.81322307697;-151.582967969909;161.277263851618;-239.67129706328;-54.8494301994942;205.361760049695;249.584468446075;40.9423672371777;233.674695183145;37.4626795263757;-196.869305230342;-294.808446447976;5.42743263414013;84.9709782068821;139.067650500117;264.820856692386;0;
